Date,r_label,c_label
2011-12-06,9.794285878532477e-05,0.5
2011-12-07,9.758695362407765e-05,0.5
2011-12-08,9.723105694807662e-05,0.5
2011-12-09,0.00010310336482996292,1.0
2011-12-12,0.00010719617236135187,1.0
2011-12-13,0.00010363720560134145,0.0
2011-12-14,0.00010541669746659272,1.0
2011-12-15,0.00010541669746659272,0.5
2011-12-16,0.00011680539958387215,1.0
2011-12-19,0.00013210897362240912,1.0
2011-12-20,0.00012997359356640287,0.0
