Date,shangai,btc_cumulative,crude oil,euro,gold,silver,ftse,spy,hsi,nasdaq,nikkei,rates,MA4,MA96,MA200,stochRSI,RSI,btc_std_dev,std_dif,hashrate,difficulty,transactions,t_cost,returns,btc_close,returns_label
2014-10-02,-2.0230146489243728,-0.6541398402515636,3.1044555399591998,2.3617794041854974,-0.7141014537550597,-0.2512278028668021,-0.7899779113750033,-1.1793965197233613,-0.9644937576838079,-1.0978468630556284,-1.5793890625487972,0.6965970524203311,-0.653549838779068,-0.6554371430745999,-0.6741703405780577,0.10052365215334354,-1.3923782382033205,1.1444139095584391,-0.6541401445985454,-0.8861220465436987,-0.8812177933515687,-1.4019214813719931,-0.580936485745594,-0.6359638208404752,-0.6541398402515638,-1.4374878276368048
2014-10-03,-2.0230146489243728,-0.6553122559071709,3.0002818176819464,2.4537630213350514,-0.8032366863180305,-0.31076989566377555,-0.6416891403888952,-1.1462776952056257,-0.9199716733013392,-1.0820596274166776,-1.5660903091081027,0.7103893477798304,-0.6538520032553218,-0.6554371430745999,-0.6741703405780577,-1.1463119782034579,-1.7610075307667825,0.9060920320586817,-0.6553125060362976,-0.8860573376894837,-0.8812177933515687,-1.4021982082689737,-0.5536027700633397,-1.1271737899524796,-0.6553122559071711,-1.4374878276368048
2014-10-04,-2.0230146489243728,-0.6576213723107368,3.0002818176819464,2.4537630213350514,-0.8032366863180305,-0.31076989566377555,-0.6416891403888952,-1.1462776952056257,-0.9199716733013392,-1.0820596274166776,-1.5660903091081027,0.7103893477798304,-0.6549095789222102,-0.6554371430745999,-0.6741703405780577,-1.4891454375033923,-2.2181174834555004,1.6909640732796638,-0.6576218014084717,-0.8860573376894789,-0.8812177933515718,-1.4012109928372232,-0.5418344217664335,-2.2457597272464587,-0.657621372310737,-1.4374878276368048
2014-10-05,-2.0230146489243728,-0.6582509797758677,3.0002818176819464,2.4537630213350514,-0.8032366863180305,-0.31076989566377555,-0.6416891403888952,-1.1462776952056257,-0.9199716733013392,-1.0820596274166776,-1.5660903091081027,0.7103893477798304,-0.6561182368272256,-0.6554371430745999,-0.6741703405780577,-1.4891454375033923,-2.311781085209738,1.281981560107285,-0.6582513157385406,-0.8855073124286643,-0.8812177933515687,-1.4008216785139544,-0.5810437920636333,-0.716200165732275,-0.6582509797758677,-1.4374878276368048
2014-10-06,-2.0230146489243728,-0.6575299741553658,3.0494974587354595,2.1424956803660837,-0.7444884648560718,-0.2030009019820773,-0.5765507177474394,-1.150972065137043,-0.8352185270229351,-1.0892964337770825,-1.514132485781573,0.6766749698016647,-0.6569491891369236,-0.6554371430745999,-0.6741703405780577,-0.752432577568487,-1.719671646650346,1.3998292492496196,-0.6575303369187846,-0.8857985022726231,-0.8812177933515687,-1.4011128584318278,-0.5789249769675826,0.696515822939356,-0.6575299741553658,1.5327010763171098
2014-10-07,-2.0230146489243728,-0.6570697480659257,2.9272784811935537,2.4051496607604057,-0.7242304574553965,-0.20003733816183397,-0.700458445176632,-1.196268493074682,-0.7988509053636064,-1.1134881405925636,-1.5446631170846952,0.561739905876164,-0.6574024358513044,-0.6554371430745999,-0.6741703405780577,-0.059361129497719926,-1.3783287546169167,1.2756096010662619,-0.6570700824981309,-0.8857985022726291,-0.8812177933515718,-1.3999973588365053,-0.6512645848855707,0.4063530285988094,-0.6570697480659258,0.04760662434015266
2014-10-08,-1.9755358918559762,-0.6558074426878223,2.80095793947601,2.448668842291125,-0.7501603112640542,-0.24745590093502,-0.7248394887335461,-1.144768843741461,-0.852715034081462,-1.0845032375943773,-1.5982027071714482,0.5310906042118297,-0.6569491891369236,-0.6554371430745999,-0.6741703405780577,1.3561943627063293,-0.5991866066919235,1.7155116265053547,-0.6558078772571838,-0.8860444855568631,-0.8811718538229092,-1.3995882590583175,-0.5927255574703196,1.2071836695060063,-0.6558074426878224,1.5327010763171098
2014-10-09,-1.9590342183677087,-0.6548967861248695,2.6746373977584654,2.597522881454039,-0.6719646994456027,-0.1526187753886479,-0.81636057615167,-1.2067696155397662,-0.760950728468443,-1.1158726886545638,-1.6315637073263582,0.5264931724253298,-0.6561182368272256,-0.6554371430745999,-0.6741703405780577,1.3561943627063293,-0.17325713778884813,1.7473077325747788,-0.6548972278775015,-0.8854890482431297,-0.8811718538229092,-1.3998887927598809,-0.6122132617639747,0.8086923709827671,-0.6548967861248696,1.5327010763171098
2014-10-10,-1.9962444507754773,-0.6551577910010863,2.678738961934105,2.490426927122202,-0.6865503658580371,-0.18360232895444245,-0.9835719083271047,-1.240421840445635,-0.9118581844568611,-1.1513608736911647,-1.682404301764003,0.4958438707609956,-0.6555139078747179,-0.6554371430745999,-0.6741703405780577,1.1910614765652827,-0.29736907390745393,1.422559700204424,-0.6551581587849225,-0.8854890482431329,-0.8811718538229046,-1.398808163862869,-0.5420931370770333,-0.30926788656731913,-0.6551577910010864,0.04760662434015266
2014-10-11,-1.9962444507754773,-0.6551022595164276,2.678738961934105,2.490426927122202,-0.6865503658580371,-0.18360232895444245,-0.9835719083271047,-1.240421840445635,-0.9118581844568611,-1.1513608736911647,-1.682404301764003,0.4958438707609956,-0.6550606611603371,-0.6554371430745999,-0.6741703405780577,1.2294959161107155,-0.26848220093447894,1.1410126161183254,-0.6551025631526805,-0.8858484488579061,-0.8811718538229092,-1.3984767859948106,-0.5113900049073842,-0.014575193793121775,-0.6551022595164276,0.04760662434015266
2014-10-12,-1.9962444507754773,-0.6538778535143137,2.678738961934105,2.490426927122202,-0.6865503658580371,-0.18360232895444245,-0.9835719083271047,-1.240421840445635,-0.9118581844568611,-1.1513608736911647,-1.682404301764003,0.4958438707609956,-0.6545318733268929,-0.6554371430745999,-0.6741703405780577,1.3561943627063293,0.30668265411452006,1.324861454764417,-0.6538781989545542,-0.8856850849421055,-0.8811718538229092,-1.3987048835809062,-0.506331795310458,1.0798823197670953,-0.6538778535143138,1.5327010763171098
2014-10-13,-2.0176482361021493,-0.6529838494984374,2.6721767095774154,2.3927888894283016,-0.6529218757408127,-0.17228662315909632,-0.9359008069469004,-1.2882635947558063,-0.893301643505157,-1.1731127041408584,-1.682404301764003,0.4636622136239939,-0.6540786266125121,-0.6554371430745999,-0.6741703405780577,1.3561943627063293,0.6214796409129404,1.2729437224635887,-0.6529841830508302,-0.8856850849420965,-0.8811718538229046,-1.3976642505301655,-0.5796664905531893,0.7345484223131327,-0.6529838494984375,1.5327010763171098
2014-10-14,-2.0340414910229545,-0.6521960106439146,2.3522741040133313,2.559580112157486,-0.6355002861243871,-0.1563906773204294,-0.8876842126998826,-1.2837522963213972,-0.925585094678302,-1.1684169265053121,-1.7861604635756747,0.3410650069666576,-0.6533232154218775,-0.6554371430745999,-0.6741703405780577,1.3561943627063293,0.8544130494415754,1.1621519699940281,-0.6521963189024782,-0.8858811216410625,-0.8811718538229092,-1.397264545992881,-0.5581265982402286,0.6179419113912635,-0.6521960106439147,1.5327010763171098
2014-10-15,-1.9984275229474213,-0.6526554066353853,2.347352727651228,2.3912027204545296,-0.5929584705829699,-0.13968639337022376,-1.2171947759748436,-1.3069339106783502,-0.894428425168416,-1.1725358302004498,-1.7471108924115364,0.16329861887132452,-0.6527188864693699,-0.6554371430745999,-0.6741703405780577,1.0878365090461934,0.5557938609060932,0.9273277303398129,-0.652655661425403,-0.8857831032915745,-0.8811718538229092,-1.3975448019351207,-0.5182983463886488,-0.45548013933688336,-0.6526554066353855,-1.4374878276368048
2014-10-16,-2.0415082838893985,-0.6535759346957974,2.422816752320672,2.7533622102108275,-0.6075441369954043,-0.14696092249097373,-1.2457611890684928,-1.30652237190662,-0.975335313804492,-1.1718162228137678,-1.842630065748451,0.25984432101932287,-0.6526433453503064,-0.6554371430745999,-0.6741703405780577,0.5924079301541089,0.004498349378389249,0.7885032900651975,-0.6535761579193143,-0.8857831032915783,-0.8811718538229046,-1.3965088017279363,-0.57651219485738,-0.8577793898035944,-0.6535759346957976,-1.4374878276368048
2014-10-17,-2.0799325592390288,-0.6534853666383957,2.4269183164963093,2.7191780231323,-0.6164574624195972,-0.17551997560524954,-1.0376112391361574,-1.2699437937726572,-0.9339629311270627,-1.1575479697481195,-1.901305735727233,0.3303374225524943,-0.6527944275884334,-0.6554371430745999,-0.6741703405780577,0.6311263057987898,0.047582797098967324,0.5697098457186448,-0.6534855400089337,-0.8851623204115282,-0.8811718538229092,-1.3961487769256737,-0.45967589171629225,0.013637092548825223,-0.6534853666383958,0.04760662434015266
2014-10-18,-2.0799325592390288,-0.65290639284996,2.4269183164963093,2.7191780231323,-0.6164574624195972,-0.17551997560524954,-1.0376112391361574,-1.2699437937726572,-0.9339629311270627,-1.1575479697481195,-1.901305735727233,0.3303374225524943,-0.6529455098265603,-0.6554371430745999,-0.6741703405780577,0.8794203480816987,0.3238756814451768,0.43915363231083737,-0.6529065364377288,-0.8863058678221518,-0.8811718538229092,-1.3963978414972595,-0.4383626695123241,0.4451665292783725,-0.6529063928499601,0.04760662434015266
2014-10-19,-2.0799325592390288,-0.6530492524805552,2.4269183164963093,2.7191780231323,-0.6164574624195972,-0.17551997560524954,-1.0376112391361574,-1.2699437937726572,-0.9339629311270627,-1.1575479697481195,-1.901305735727233,0.3303374225524943,-0.6530210509456238,-0.6554371430745999,-0.6741703405780577,0.6536682961993053,0.2188609806629721,0.23078189678413055,-0.6530493486052517,-0.886305867822148,-0.8811718538229046,-1.395417539055782,-0.5949926436514644,-0.19049985955476192,-0.6530492524805553,0.04760662434015266
2014-10-20,-2.040933726735279,-0.6535541589956021,2.4236371903179648,2.6104084359637567,-0.5933635318149307,-0.16959233408166602,-1.1162128521744883,-1.2436529407388717,-0.9180432575280877,-1.1375167477149781,-1.7363627831008241,0.302753197201992,-0.6530210509456238,-0.6554371430745999,-0.6741703405780577,0.07356899893294071,-0.15206472464765466,0.05445250916962962,-0.6535542149814634,-0.886109831123176,-0.8811718538229092,-1.3949956030880095,-0.6009201174200559,-0.5064187160354188,-0.6535541589956022,-1.4374878276368048
2014-10-21,-2.0837639611569623,-0.6532806451638349,2.4318396928584125,2.7009855396417852,-0.5650023214539859,-0.1157080941823656,-0.9248026035393638,-1.186849427343949,-0.9118443062076353,-1.1015730376251098,-1.8238475944281298,0.34412971791199315,-0.6529455098265603,-0.6554371430745999,-0.6741703405780577,-0.27141483383974596,0.022915817285081373,-0.10902757374293706,-0.6532806638863663,-0.8850969748451968,-0.8811718538229092,-1.3952960124179339,-0.5309422631093278,0.17569759268087656,-0.6532806451638349,0.04760662434015266
2014-10-22,-2.1166411260719324,-0.6535305759352849,2.243999443371269,2.5412954370276584,-0.5901220527987191,-0.20138422575899928,-0.8749477538421796,-1.2084460964945865,-0.8051271783583107,-1.1143049968076812,-1.7122680470636948,0.37631174041749077,-0.6530965920646872,-0.6554371430745999,-0.6741703405780577,-1.1986657273660597,-0.17978405390136276,-0.28838506272136916,-0.6535305538120973,-0.8850969748452054,-0.8811718538229046,-1.3941730971636306,-0.6049557731635995,-0.2860832401927419,-0.6535305759352851,0.04760662434015266
2014-10-23,-2.177194427335098,-0.6553947621266756,2.372780673269864,2.3959541357112752,-0.6561633547570245,-0.22078279878663412,-0.8394676184528663,-1.1723095690485221,-0.829080375651467,-1.089994996042078,-1.728459515960838,0.44680520731915857,-0.6537009210171949,-0.6554371430745999,-0.6741703405780577,-1.4891454375033923,-1.2355911641629986,-0.0091803171515342,-0.6553948037380288,-0.8852087685728324,-0.881039424507558,-1.3937500107581966,-0.5758191476652255,-1.7173194590535654,-0.6553947621266758,-1.4374878276368048
2014-10-24,-2.1775405092029847,-0.6554001865064815,2.2841927696978708,2.4210137143862966,-0.6452242285927631,-0.21485567114614745,-0.8949621891899983,-1.151337836034522,-0.839563079899337,-1.0792441635162844,-1.6849438125717229,0.44374013100532667,-0.6541541677315756,-0.6554371430745999,-0.6741703405780577,-1.4891454375033923,-1.2380184095157187,-0.1780114069807639,-0.6554001896540039,-0.8855782641195861,-0.881039424507558,-1.3940406828252103,-0.5595501823437976,-0.07181681333980218,-0.6554001865064816,0.04760662434015266
2014-10-25,-2.1775405092029847,-0.6562345913277049,2.2841927696978708,2.4210137143862966,-0.6452242285927631,-0.21485567114614745,-0.8949621891899983,-1.151337836034522,-0.839563079899337,-1.0792441635162844,-1.6849438125717229,0.44374013100532667,-0.6549095789222102,-0.6554371430745999,-0.6741703405780577,-1.4891454375033923,-1.588395342871716,-0.2694783811465354,-0.6562345736922685,-0.8855782641195953,-0.8810394245075612,-1.39300390011313,-0.6062351291607802,-0.8566615112004751,-0.656234591327705,-1.4374878276368048
2014-10-26,-2.1775405092029847,-0.6556745281367777,2.2841927696978708,2.4210137143862966,-0.6452242285927631,-0.21485567114614745,-0.8949621891899983,-1.151337836034522,-0.839563079899337,-1.0792441635162844,-1.6849438125717229,0.44374013100532667,-0.6554383667556545,-0.6554371430745999,-0.6741703405780577,-0.873074754145532,-1.0594804359583692,-0.3384206155545217,-0.655674494757129,-0.8856790356323542,-0.881039424507558,-1.3925886283923523,-0.6022760595289413,0.4804706749775513,-0.655674528136778,0.04760662434015266
2014-10-27,-2.2072539345646174,-0.6558037497866065,2.283372331700577,2.4658661288547257,-0.6537324927849952,-0.22051352404382055,-0.9408137964476732,-1.1558338785108473,-0.8933525304189827,-1.078476016574746,-1.6572747234227192,0.4192206166001604,-0.6555894489937814,-0.6554371430745999,-0.6741703405780577,-0.9514595586113213,-1.12677610945394,-0.49365382596347274,-0.655803681049339,-0.885645445128092,-0.881039424507558,-1.3928933389081286,-0.5867740696783299,-0.190279691848247,-0.6558037497866066,0.04760662434015266
2014-10-28,-2.0882446494111075,-0.6554549637747025,2.3178232178569536,2.515035003153417,-0.6533274315530337,-0.2016540143849103,-0.8703990185358584,-1.1201392157044119,-0.7657453331411386,-1.0512393861450051,-1.6740362184196222,0.460597137310162,-0.6555894489937814,-0.6554371430745999,-0.6741703405780577,-0.43072661751079233,-0.7907928186543598,-0.6024696335385212,-0.6554548702230552,-0.8856454451280963,-0.8810394245075612,-1.3916617072948037,-0.6597389955777522,0.2685440374353315,-0.6554549637747026,0.04760662434015266
2014-10-29,-2.000032975293849,-0.6571146561361279,2.381803613807605,2.588185523113657,-0.6731798831414886,-0.19249353429826876,-0.7763317054560314,-1.124330511115595,-0.6644017312178907,-1.0564740207269463,-1.6101932952464815,0.5203633851661623,-0.6558160723509717,-0.6554371430745999,-0.6741703405780577,-1.4620873454403542,-1.5702103776096994,-0.39810890680496797,-0.6571146092539362,-0.8848728635303409,-0.881039424507558,-1.3911780156260702,-0.6214401134689185,-1.641203192218409,-0.657114656136128,-1.4374878276368048
2014-10-30,-1.9547568914943385,-0.6563827258744827,2.2932157102356117,2.3788561324515407,-0.7793321386691826,-0.4155753255252288,-0.7586822570975542,-1.1055078216604808,-0.7042712977649673,-1.0505963219025198,-1.580469273141164,0.49277915981566006,-0.6559671545890987,-0.6554371430745999,-0.6741703405780577,-0.532668521460825,-0.9455747237522106,-0.405854256189351,-0.6563826771788889,-0.8843690059665756,-0.881039424507558,-1.3915128240785068,-0.6067666865640041,0.6732630324749349,-0.6563827258744827,1.5327010763171098
2014-10-31,-1.8817415803158497,-0.6569089550999742,2.245640319365856,2.3403058438908166,-0.8887253786328292,-0.5001743581306071,-0.6078463720248802,-1.069843670770213,-0.6041080078948446,-1.0281423650946415,-1.3651249356403048,0.5387531123121612,-0.6562693190653525,-0.6554371430745999,-0.6741703405780577,-0.8893225796255145,-1.1852716559369352,-0.5242397699972619,-0.6569088794681158,-0.8843690059665775,-0.8810394245075612,-1.3903353459497034,-0.5823132851429625,-0.5837082085815138,-0.6569089550999743,-1.4374878276368048
2014-11-01,-1.8817415803158497,-0.6578562325500771,2.245640319365856,2.3403058438908166,-0.8887253786328292,-0.5001743581306071,-0.6078463720248802,-1.069843670770213,-0.6041080078948446,-1.0281423650946415,-1.3651249356403048,0.5387531123121612,-0.6568736480178602,-0.6554371430745999,-0.6741703405780577,-1.4317560973714643,-1.5519437219267358,-0.5606709708681122,-0.6578561486813926,-0.8851751780685888,-0.881039424507558,-1.3899423989381428,-0.5807736900136864,-1.0166053717218544,-0.6578562325500773,-1.4374878276368048
2014-11-02,-1.8817415803158497,-0.657845457372557,2.245640319365856,2.3403058438908166,-0.8887253786328292,-0.5001743581306071,-0.6078463720248802,-1.069843670770213,-0.6041080078948446,-1.0281423650946415,-1.3651249356403048,0.5387531123121612,-0.6570247302559871,-0.6554371430745999,-0.6741703405780577,-1.4063640785701599,-1.541516398046837,-0.6872563722398748,-0.6578453446636481,-0.8854774926068367,-0.881039424507558,-1.3902322729538055,-0.5910346153616772,-0.0554599788792521,-0.6578454573725572,0.04760662434015266
2014-11-03,-1.854662664890113,-0.657720229850631,2.1012738965728297,2.1217100115339482,-0.8956129033169555,-0.47377104460813274,-0.7142867781928215,-1.0702094416676908,-0.6318843324149538,-1.0253026314168203,-1.3651249356403048,0.558675194930828,-0.6574024358513044,-0.6554371430745999,-0.6741703405780577,-1.1683945302425853,-1.4067546416585734,-0.8009668603262561,-0.6577200912271117,-0.8854774926068437,-0.8810394245075612,-1.3890359991610441,-0.6353676906661474,0.06368432117884144,-0.6577202298506313,0.04760662434015266
2014-11-04,-1.8552494727298219,-0.6574988558289936,1.9708524164904764,2.1074581296518886,-0.9037161062772257,-0.5405876665258568,-0.7761495783588056,-1.0789122215615528,-0.6556749559314753,-1.0306102450497692,-1.2372364628288735,0.5494803313578285,-0.6575535180894313,-0.6554371430745999,-0.6741703405780577,-0.6220509240826023,-1.159132335297452,-0.9010918316301978,-0.6574986943795932,-0.8847691853600413,-0.8805520841330238,-1.3885734973103212,-0.6272129818657621,0.16260713576059815,-0.6574988558289938,0.04760662434015266
2014-11-05,-1.881194587204305,-0.6568211762637274,2.0930713940323824,2.219745182443339,-0.9928513388401964,-0.6777237944918205,-0.6213104508466223,-1.061430754079948,-0.7064435742031683,-1.0316251630149478,-1.215903347378571,0.5617399058761635,-0.6572513536131774,-0.6554371430745999,-0.6741703405780577,1.3561943627063293,-0.49455553626862,-0.9123938251318512,-0.6568210121942447,-0.8853237011793197,-0.8805520841330238,-1.3889025121172367,-0.6599088526580814,0.6289883409592006,-0.6568211762637275,1.5327010763171098
2014-11-06,-1.867613477160435,-0.6560824626530245,2.029911436079025,2.075914405678727,-1.005411204512563,-0.6847287919282085,-0.5992943942790496,-1.0497865510481776,-0.7221127784470835,-1.0254555479864902,-1.2571845929899148,0.600051715640829,-0.6567981068987967,-0.6554371430745999,-0.6741703405780577,1.3561943627063293,0.05036282192108962,-0.9168389835107956,-0.6560822975215582,-0.8853237011793237,-0.8805520841330214,-1.3876413163288692,-0.6584586323564322,0.6715524472241847,-0.6560824626530246,1.5327010763171098
2014-11-07,-1.8843307627150676,-0.6566004805769957,2.0906107058513315,1.8776905617211912,-0.8948027808530316,-0.6020159672302696,-0.5701824883185872,-1.048704308265558,-0.7556346981462986,-1.0275203459738418,-1.2321318345722325,0.503506378861327,-0.6565714835416063,-0.6554371430745999,-0.6741703405780577,0.6667289407381003,-0.34673108212139875,-1.011055997948656,-0.6566002940149414,-0.8849170562451835,-0.8805520841330238,-1.3872477319126584,-0.5786144745858374,-0.569833860227229,-0.6566004805769958,-1.4374878276368048
2014-11-08,-1.8843307627150676,-0.6563689361306524,2.0906107058513315,1.8776905617211912,-0.8948027808530316,-0.6020159672302696,-0.5701824883185872,-1.048704308265558,-0.7556346981462986,-1.0275203459738418,-1.2321318345722325,0.503506378861327,-0.6562693190653525,-0.6554371430745999,-0.6741703405780577,0.967892483953258,-0.17079586639736696,-1.1046177625413602,-0.6563687282373111,-0.8855455075070422,-0.8805520841330238,-1.387526049730189,-0.546590251181001,0.162732723898757,-0.6563689361306525,0.04760662434015266
2014-11-09,-1.8843307627150676,-0.6550295489128503,2.0906107058513315,1.8776905617211912,-0.8948027808530316,-0.6020159672302696,-0.5701824883185872,-1.048704308265558,-0.7556346981462986,-1.0275203459738418,-1.2321318345722325,0.503506378861327,-0.6558160723509717,-0.6554371430745999,-0.6741703405780577,1.3561943627063293,0.6044543686446648,-0.9247682705019992,-0.6550293819046725,-0.8855455075070345,-0.8805520841330214,-1.3864339475494707,-0.5836405804762138,1.2485831383812103,-0.6550295489128504,1.5327010763171098
2014-11-10,-1.7487548754396685,-0.6547537747312105,1.9880778595686652,2.0389100999925867,-0.9353187956543816,-0.6133319299671642,-0.48994350825495375,-1.0390415193020188,-0.6898365968330568,-1.020884853049997,-1.2605908329356506,0.5755322012356628,-0.6554383667556545,-0.6554371430745999,-0.6741703405780577,1.3561943627063293,0.7211662034821132,-1.0162968777902606,-0.6547535868520035,-0.8854715720644617,-0.8805520841330238,-1.3859813487905104,-0.6390002564863685,0.1908736027433875,-0.6547537747312107,0.04760662434015266
2014-11-11,-1.7552483513360726,-0.6546956816699924,2.032372124260076,1.9765578212725585,-0.922353374169794,-0.6114459790012738,-0.4606494751972655,-1.0368772197850489,-0.6683233279274396,-1.0177774729455726,-1.1626660269912035,0.5770645567083308,-0.6549851200412737,-0.6554371430745999,-0.6741703405780577,1.3561943627063293,0.7471398035152927,-1.1192279683619908,-0.6546954703364839,-0.8856933783921843,-0.8805520841330238,-1.386302808020351,-0.6371527838640559,-0.012968164917428998,-0.6546956816699926,0.04760662434015266
2014-11-12,-1.6958343638326765,-0.6504862870591682,1.9700319784931828,2.067581699818014,-0.9381547188583728,-0.6235697659666096,-0.49048900112176697,-1.0390567752601023,-0.6243695908941794,-1.0127096718686097,-1.1418767743333482,0.5755322012356628,-0.653549838779068,-0.6554371430745999,-0.6741703405780577,1.3561943627063298,1.7104379285618911,0.7207295113494997,-0.6504864946360007,-0.8856933783921751,-0.8805520841330214,-1.3850076950495727,-0.637091513234372,3.8172543298415316,-0.6504862870591683,1.5327010763171098
2014-11-13,-1.7149172567745286,-0.6506992221346899,1.7264138355958363,1.9765578212725614,-0.9292413934341788,-0.6241088293353343,-0.4459113951198085,-1.0374108062214509,-0.5967049532368801,-1.0109717521422836,-1.0860888098159984,0.557142474089664,-0.6524167219931161,-0.6554371430745999,-0.6741703405780577,1.2421093761781343,1.5796314896900236,0.6059689829090565,-0.6506994035802344,-0.8852867334580294,-0.8805520841330238,-1.3845483957685563,-0.6069861052778589,-0.23724002217427761,-0.65069922213469,0.04760662434015266
