Date,shangai,btc,crude oil,dax,euro,gold,silver,spy,ftse,hsi,nasdaq,nikkei,rates,MA4,MA96,MA200,stochRSI,RSI,btc_std_dev,std_dif,conf_int,hashrate,difficulty,transactions,t_cost
2015-08-03,1.4635511203705476,3480.532186878271,0.5901489107479478,1.067722736018718,0.8477172811807355,0.9218922479718482,0.8278772365440724,1.9553545670235066,1.2991862073701173,1.2150456235832257,2.3270449080681312,2.1840266111392617,0.72537115555067,286.0,248.0,274.0,0.0,47.87535098172181,3003.6269921497005,476.9051947285707,10.517053796170105,382018.988559,52278304845.6,78647233.0,8.87279529352
2015-08-04,1.5175378555809027,3529.925719921597,0.5975960430017162,1.0691089441280544,0.846714278067621,0.9229922960479469,0.8298163488948889,1.9515332565582089,1.2987977296054427,1.2147817843194715,2.3225730929203348,2.181077106766229,0.7459514087811252,285.0,248.0,274.0,26.610489994716424,55.10313605097386,3002.717249915403,527.2084700061941,11.621962731110495,374222.68267,52278304845.6,78779952.0,7.80363022627
2015-08-05,1.4925029518733182,3488.6386077298653,0.5898876533292489,1.0811880885964562,0.8415326941518588,0.9187611035231088,0.8295881828365562,1.9579644471213398,1.3115786101259574,1.2201593806912832,2.3382175600708632,2.1910364587014937,0.7651821517148176,283.0,249.0,273.0,2.975074237415245,48.68342318021856,3001.794331096767,486.84427663309816,10.728088577347481,327444.847336,52278304845.6,78910198.0,6.91065337899
2015-08-06,1.4791581766200568,3447.7352314364334,0.5834857501073298,1.0792079207920782,0.8426246012793167,0.9225691767954631,0.8366601884548258,1.9419331188892024,1.3105491819868513,1.213246772538086,2.3002324535342877,2.1963911543516907,0.7537111935351579,282.0,249.0,273.0,0.0,42.90218526030813,3000.858839594504,446.8763918419295,9.843623649939865,363827.608152,52278304845.6,79042692.0,7.39315365224
2015-08-07,1.5125529078664397,3460.2104250593266,0.5731643376945024,1.0792079207920782,0.8444752788338539,0.9258695276249566,0.844986862638916,1.9382048203351891,1.304993930983363,1.2220662366819024,2.294364140182925,2.2027813319706864,0.7338056552340254,281.0,249.0,273.0,7.208713688920492,45.218675030183206,2999.928191948188,460.28223311113834,10.135081207736162,369025.145411,52278304845.6,79167350.0,8.02144114297
2015-08-10,1.586968519794809,3273.1437069516855,0.5874052592982382,1.0926732733698166,0.8474105853633792,0.9344165158650097,0.8719629982640844,1.9626247136488204,1.3084319971380154,1.2205057547873615,2.3208671749621055,2.2117232626691665,0.7550607038319207,276.0,250.0,272.0,0.0,26.608263729464156,2998.942193648199,274.20151330348654,6.035432893794442,458451.590731,52699842409.3,79470881.0,10.4997205609
2015-08-11,1.5867636737912687,3346.3613472715733,0.5628429751209384,1.0673267628886904,0.8514249931571565,0.9372937474420194,0.8715067749274231,1.9449156155123652,1.294505031337147,1.219365529759884,2.291293487858112,2.2023763148654085,0.7209851867576029,273.0,250.0,272.0,24.887391906575626,38.66085436344897,2997.9780399838137,348.38330728775964,7.665343073873811,442733.250478,52699842409.3,79587804.0,9.66557777341
2015-08-12,1.5699633427238326,3296.7328892983824,0.5657172552799974,1.0558415781153303,0.8533617187421564,0.9504950474593945,0.8824568964673214,1.9472457487761057,1.2763825815523555,1.1903877348378469,2.2947508593450707,2.1675157805646013,0.7186235236287387,270.0,250.0,272.0,15.977677990500657,34.34601354366839,2997.0004772127445,299.73241208563786,6.592403382952337,322225.9752,52699842409.3,79703558.0,7.17434386717
2015-08-13,1.5975286912618614,3268.316792797869,0.5517376409342238,1.051485118299427,0.862552735512033,0.9441482586721374,0.8780654477069457,1.944822461381033,1.2758192129190138,1.1955035334435236,2.2898241327417463,2.189069084479701,0.7385289814917538,266.0,250.0,271.0,11.039197451024295,31.954381486776057,2996.015939179981,272.3008536178877,5.986803408183048,390338.782966,52699842409.3,79821894.0,8.42843682396
2015-08-14,1.6018831235691826,3288.1188493057302,0.5552652141578204,1.048950497466738,0.862552735512033,0.9417788528385873,0.8674574936695433,1.9519060153035863,1.2724006844644402,1.1941212451268977,2.2965023128737996,2.180980367672913,0.7408907250587354,267.0,250.0,271.0,18.55041841473536,35.59195314462001,2995.0378172491287,293.08103205660154,6.441244135353375,351042.932331,52699842409.3,79929844.0,8.34235544233
