Date,shangai,btc,crude oil,dax,euro,gold,silver,spy,ftse,hsi,nasdaq,nikkei,rates,MA4,MA96,MA200,stochRSI,RSI,btc_std_dev,std_dif,conf_int,hashrate,difficulty,transactions,t_cost
2014-11-26,0.203608878345659,0.019269459098615365,0.7344946061021822,0.6035333650082197,0.46932500558092505,0.1456979453102557,0.13061414643560496,0.40563232242575276,0.6085030287220429,0.46508400221288126,0.2688774338682346,0.5508062586944268,0.5378177349395412,0.020667190834550153,0.039515003489183534,0.05055663364314166,0.246090656262802,0.5049960673793162,0.06533407837280614,0.006342889154710435,0.008272831787160912,0.0017989498470258013,0.0020152699418566596,0.08946529265983945,0.09156601502329346
2014-11-27,0.211431108003334,0.019337472467428302,0.7344946061021822,0.6035333650082197,0.4750025562495382,0.1456979453102557,0.13061414643560496,0.40563232242575276,0.6065254988813856,0.45871260386755225,0.2688774338682346,0.5427396478338418,0.5378177349395412,0.02094799505784567,0.039253314724354504,0.050658768256562146,0.2662105469577869,0.5131158133710995,0.06532395316952049,0.006419806695519548,0.008369479539905017,0.0016479890198563437,0.0020152699418566596,0.08960715213993382,0.0912626167386288
2014-11-28,0.22787000362301138,0.019692025221848628,0.7344946061021822,0.6058483274881193,0.4651343623643013,0.1456979453102557,0.13061414643560496,0.4038895314962071,0.6062528165109003,0.45771696816507507,0.26931093625047187,0.5553608653962653,0.5378177349395412,0.020891834213186567,0.039078855547801813,0.05076090286998264,0.374556802696278,0.5568409055743396,0.06531504436531263,0.006810836945544598,0.00887538572561129,0.0019499106742015386,0.0020152699418566596,0.08975415404541441,0.10512931137967804
2014-12-01,0.22719253906958883,0.019838409074042676,0.7035497499467984,0.6082851790229515,0.45980933322840994,0.16708300122936712,0.13332793463967665,0.3981858740678857,0.5836827735159825,0.42103893666984926,0.26284572484120194,0.5631390372716096,0.5328580223041488,0.02094799505784567,0.038817166782972784,0.05086303748340312,0.41901969364051134,0.5747847098424971,0.06530663499554043,0.006973353104724457,0.009083188305103336,0.0017989498470258013,0.0020152699418566596,0.09019455285992398,0.08898516077881764
2014-12-02,0.25286673775047236,0.019946706142203466,0.6895618723579056,0.5948218415426016,0.46694863035882567,0.1482961023131543,0.12681487400662733,0.4034538337638208,0.6129010724008318,0.43800853448247784,0.2657082058484617,0.567505627942632,0.5536268235839378,0.021172638436482084,0.0386427076064201,0.0510673067102441,0.47593440259812675,0.5889253691630708,0.0652985920015329,0.007093997802013351,0.009236292836371623,0.0017863697780991995,0.0020152699418566596,0.09036685488285497,0.08353118684795256
2014-12-03,0.2579716703679881,0.01961684633273633,0.6928608958170602,0.5906183539818504,0.4486335708637907,0.1575896461144046,0.1254850768952804,0.40662253905044676,0.6042071993139992,0.4246576339619326,0.2675850300287698,0.5709219911924028,0.5542467414725321,0.02122879928114119,0.03838101884159107,0.05086303748340312,0.5062988135891431,0.5295276365424599,0.06528935706929036,0.006734170976918268,0.008763952247233362,0.0015221883305463692,0.0020152699418566596,0.09053319046143823,0.07304644980710572
2014-12-04,0.2954758044198919,0.019334019031508626,0.689100011087188,0.5826988188846,0.43249681071066187,0.15659034557598747,0.12985429194980938,0.4057115566783757,0.5915243061041064,0.4485540462533251,0.26707908899083976,0.5808817088744356,0.544947307995669,0.02111647759182298,0.03811933007676204,0.05076090286998264,0.40287232776052023,0.48075112076464344,0.06527912961930889,0.006426172633110465,0.008359449437069427,0.0018483339983706533,0.002000639990312885,0.09070556599643426,0.08467229674392776
2014-12-05,0.3074207379756107,0.019713319015126834,0.6826998975221715,0.6015839534976406,0.4482200205463605,0.1392024918105444,0.12106161609816873,0.40705823678283326,0.6131396278568181,0.4586156631278077,0.26821762821451783,0.5828666076414494,0.5604463637904407,0.02111647759182298,0.03794487090020935,0.050658768256562146,0.7783382514988002,0.548307263624164,0.06527019562520238,0.006844361014746132,0.008899576458283062,0.0018733114849728797,0.002000639990312885,0.09086438624855547,0.0936902234448657
2014-12-08,0.33314655300342166,0.018931437493299227,0.6642913657489475,0.5918367797492663,0.42743061856956344,0.14379924989027726,0.12160438409122404,0.4015526347670558,0.5890696653514765,0.4612795114648872,0.2641874360774908,0.583773796653662,0.5449473079956689,0.02083567336852746,0.037770411723656666,0.05055663364314166,0.09716746658079597,0.42348704985746755,0.06525859669649448,0.0059891158384062036,0.007784085705928944,0.0018733114849728797,0.002000639990312885,0.09128406833739007,0.10105961802135559
2014-12-09,0.28290153096362114,0.01842448331850119,0.669371864896392,0.5735607418244573,0.4321560666627087,0.1805735584979977,0.14507855629821584,0.4009981158747483,0.5404180030960607,0.4280421251998302,0.26678039617462046,0.5764727796059034,0.5334780140980706,0.020498708300572842,0.03750872295882764,0.050352364416300685,0.0,0.35969772202754113,0.06524537648323564,0.005435885645282798,0.0070619428434114204,0.001735935308663773,0.002000639990312885,0.09143722474133822,0.08437447980771307
