,component_1,component_2,component_3,component_4,component_5,component_6
65,0.6153625845909119,-0.759829044342041,0.08226695656776428,-0.10376554727554321,0.05819559097290039,-0.08591793477535248
66,0.6411659121513367,-0.4595990478992462,0.3411462903022766,0.1994228959083557,0.08264708518981934,-0.04435037076473236
67,0.6126611828804016,-0.8147099614143372,0.09892407059669495,-0.05735182762145996,0.04536944627761841,-0.06903056800365448
68,0.6518473625183105,-0.485215425491333,0.3576275110244751,0.20264631509780884,0.10667687654495239,-0.03387479484081268
69,0.6407400369644165,-0.8503192067146301,0.1307186484336853,-0.06517267227172852,0.09892100095748901,-0.03263986110687256
70,0.7161411046981812,0.1897660493850708,0.36762624979019165,0.23993557691574097,0.22848469018936157,0.0055294036865234375
71,0.740932822227478,0.406791090965271,0.21533387899398804,0.10407620668411255,0.2401464581489563,0.010115772485733032
72,0.7094166874885559,0.1518726348876953,-0.07453036308288574,-0.22652208805084229,0.20439964532852173,-0.02265225350856781
73,0.7073050737380981,0.22848021984100342,-0.11790060997009277,-0.28432178497314453,0.22308188676834106,-0.03422205150127411
74,0.6396923065185547,-0.5091999769210815,-0.08672639727592468,-0.29456037282943726,0.12525278329849243,-0.04896324872970581
75,0.6639841794967651,-0.2007279396057129,0.18850260972976685,-0.017541885375976562,0.17911630868911743,-0.035790517926216125
76,0.6616025567054749,-0.20507752895355225,0.20187252759933472,-0.02543807029724121,0.17908841371536255,-0.021764948964118958
77,0.677920937538147,-0.23363971710205078,0.22366642951965332,-0.011449098587036133,0.17621439695358276,-0.012934759259223938
78,0.6597065925598145,-0.2920868992805481,0.2821422219276428,0.009590864181518555,0.18051046133041382,-0.018378689885139465
79,0.6289645433425903,-0.8629419207572937,0.1946498155593872,-0.11842751502990723,0.13431555032730103,-0.012689217925071716
80,0.7079617381095886,0.0457339882850647,0.5243480205535889,0.27115076780319214,0.23972171545028687,0.03618791699409485
81,0.7211052775382996,0.24052178859710693,0.3968331217765808,0.14248788356781006,0.25821322202682495,0.028737381100654602
82,0.7228320837020874,-0.017832040786743164,0.10098084807395935,-0.18279874324798584,0.23262041807174683,0.003204360604286194
83,0.727400541305542,-0.036418795585632324,0.12370115518569946,-0.18093526363372803,0.22890526056289673,0.01648099720478058
84,0.7717027068138123,0.42471611499786377,0.2847641706466675,0.006199836730957031,0.2935653328895569,0.031743451952934265
85,0.783666729927063,0.6140193939208984,0.15467840433120728,-0.09604012966156006,0.27361220121383667,0.007283076643943787
86,0.7819809317588806,0.6341425180435181,0.16285163164138794,-0.12099623680114746,0.2650875449180603,0.0013193786144256592
87,0.8067843317985535,0.6499197483062744,0.1587323546409607,-0.13068652153015137,0.24731355905532837,0.010151326656341553
88,0.7924215197563171,0.28045713901519775,-0.06351172924041748,-0.38269174098968506,0.19153660535812378,0.009585544466972351
89,0.8324602842330933,0.6669361591339111,0.14109736680984497,-0.1276189088821411,0.21529167890548706,0.03906041383743286
90,0.8342040181159973,0.6709940433502197,0.13238024711608887,-0.1220930814743042,0.18855351209640503,0.03963978588581085
91,0.7793054580688477,-0.12615013122558594,-0.2530698776245117,-0.6106680631637573,0.12468010187149048,0.0029017627239227295
92,0.8546535968780518,0.5852450132369995,0.22921252250671387,-0.11571693420410156,0.23367148637771606,0.06710691750049591
93,0.863524317741394,0.6633758544921875,0.18045169115066528,-0.1661667823791504,0.24414485692977905,0.06080789864063263
94,0.8788551688194275,0.6739910840988159,0.17863911390304565,-0.1774752140045166,0.23785680532455444,0.07116498053073883
95,0.857832670211792,0.6826920509338379,0.17731839418411255,-0.18195593357086182,0.23872429132461548,0.04492594301700592
96,0.8811149001121521,0.6826821565628052,0.18413984775543213,-0.19205069541931152,0.24757999181747437,0.049704328179359436
97,0.9053418636322021,0.6865359544754028,0.18799054622650146,-0.20126283168792725,0.2518821358680725,0.07279552519321442
98,0.9189268350601196,0.6897906064987183,0.18260616064071655,-0.20192408561706543,0.27112990617752075,0.10573442280292511
99,0.8870349526405334,0.6913155317306519,0.18291902542114258,-0.2038266658782959,0.269822895526886,0.08490104973316193
100,0.8489416241645813,0.6935168504714966,0.17665022611618042,-0.19666123390197754,0.26790040731430054,0.04508613049983978
101,0.8067905902862549,0.3504878282546997,-0.07986682653427124,-0.44558489322662354,0.22063809633255005,-0.02087821066379547
102,0.7291457653045654,-0.10102778673171997,-0.254730224609375,-0.6235561370849609,0.14665669202804565,-0.07768826186656952
103,0.7398802638053894,0.590935468673706,0.21344786882400513,-0.07918322086334229,0.19746702909469604,-0.037142932415008545
104,0.7550549507141113,0.6294755935668945,0.18461912870407104,-0.10121691226959229,0.18603533506393433,-0.01088087260723114
105,0.7399380207061768,0.6992896795272827,0.11249098181724548,-0.12945783138275146,0.2704302668571472,0.03658105432987213
106,0.6375513672828674,-0.3122934103012085,-0.1274428367614746,-0.45874810218811035,0.1277492642402649,-0.045013174414634705
107,0.671202540397644,0.3613016605377197,0.3590744733810425,0.09059655666351318,0.20200878381729126,-0.012008696794509888
108,0.6699028015136719,0.4202526807785034,0.3059282898902893,0.06295740604400635,0.22787493467330933,-7.440149784088135e-05
109,0.5849577784538269,-0.5216207504272461,0.02037900686264038,-0.3070414662361145,0.07179343700408936,-0.06321576237678528
110,0.574885904788971,-0.6862127780914307,0.12441813945770264,-0.20158183574676514,0.07315230369567871,-0.05604110658168793
111,0.5980215072631836,-0.6990153193473816,0.1399366855621338,-0.20849007368087769,0.09563541412353516,-0.03604830801486969
112,0.6151373982429504,-0.36395490169525146,0.37809211015701294,0.07161605358123779,0.1288493275642395,-0.02261851727962494
113,0.5998799204826355,-0.7528883218765259,0.13210082054138184,-0.1600046157836914,0.12449294328689575,6.730854511260986e-05
114,0.6614950895309448,0.14529788494110107,0.43462246656417847,0.27471739053726196,0.21363550424575806,0.04672782123088837
115,0.6722196936607361,0.1689070463180542,0.4202525019645691,0.25444746017456055,0.20657473802566528,0.05931870639324188
116,0.7026737332344055,0.24962174892425537,0.3686824440956116,0.19757205247879028,0.22161930799484253,0.06848730146884918
117,0.6908004879951477,0.2778068780899048,0.35343390703201294,0.1758217215538025,0.2177712321281433,0.07110466063022614
118,0.6507706046104431,-0.4689912497997284,-0.08022865653038025,-0.32362955808639526,0.1235242486000061,0.030728623270988464
119,0.7157115936279297,0.2481539249420166,0.3831303119659424,0.18007463216781616,0.23173969984054565,0.07521219551563263
120,0.684607207775116,-0.10534471273422241,0.16208726167678833,-0.08990311622619629,0.18889659643173218,0.05600704252719879
121,0.7248750925064087,0.3147464990615845,0.3417353630065918,0.1330435872077942,0.23798364400863647,0.08572326600551605
122,0.7272539138793945,0.41836655139923096,0.2531309127807617,0.08330976963043213,0.2459837794303894,0.05825789272785187
123,0.7532790303230286,0.6631624698638916,0.05960935354232788,-0.059262990951538086,0.3081124424934387,0.07872118055820465
124,0.767879843711853,0.6669360399246216,0.06809678673744202,-0.07669103145599365,0.34039169549942017,0.09556867182254791
125,0.7581655383110046,0.6728483438491821,0.05103960633277893,-0.0642540454864502,0.33598607778549194,0.09404732286930084
126,0.7663671970367432,0.671904444694519,0.051388710737228394,-0.06785774230957031,0.35526591539382935,0.09951283037662506
127,0.717482328414917,-0.062177836894989014,-0.38763973116874695,-0.5786174535751343,0.2575024962425232,0.05441106855869293
128,0.6632105112075806,-0.5303163528442383,-0.05282673239707947,-0.28295648097991943,0.20142990350723267,0.055681630969047546
129,0.6103928089141846,-0.7476006746292114,0.07429146766662598,-0.118888258934021,0.16569024324417114,0.03849078714847565
130,0.6241557002067566,-0.7527410984039307,0.08300024271011353,-0.1225629448890686,0.18273323774337769,0.03635169565677643
131,0.6552343368530273,-0.4066774249076843,0.3079095482826233,0.15441668033599854,0.20785313844680786,0.07352857291698456
132,0.6223439574241638,-0.7783555388450623,0.039802610874176025,-0.05734330415725708,0.13657444715499878,0.07031457126140594
133,0.6292909383773804,-0.7939493060112,0.03663527965545654,-0.041223764419555664,0.14288657903671265,0.078616663813591
134,0.6983619332313538,-0.005715489387512207,0.4552529454231262,0.41825318336486816,0.25166648626327515,0.12297655642032623
135,0.6668499112129211,-0.341139554977417,0.22642189264297485,0.13036519289016724,0.21603447198867798,0.10302208364009857
136,0.680029571056366,-0.3418715000152588,0.2297765612602234,0.12657570838928223,0.22023886442184448,0.10401366651058197
137,0.649918794631958,-0.3400750160217285,0.20942986011505127,0.14938467741012573,0.19810551404953003,0.0872848778963089
138,0.6276760101318359,-0.337490439414978,0.21175193786621094,0.14755070209503174,0.19264179468154907,0.08109532296657562
139,0.5781386494636536,-0.7714763283729553,0.026182502508163452,-0.05010253190994263,0.13053160905838013,0.04039187729358673
140,0.6145215034484863,-0.41088616847991943,0.2743392586708069,0.18251335620880127,0.2070135474205017,0.05016587674617767
141,0.6236722469329834,-0.4170902669429779,0.29761964082717896,0.1643940806388855,0.22410446405410767,0.05557228624820709
142,0.5910320281982422,-0.8063973784446716,0.10035738348960876,-0.09155172109603882,0.20883673429489136,0.03537990152835846
143,0.5675281286239624,-0.8227326273918152,0.10681784152984619,-0.08304691314697266,0.22841936349868774,0.019344493746757507
144,0.5576298832893372,-0.8529384732246399,0.10981994867324829,-0.06193298101425171,0.2488575577735901,0.03972429037094116
145,0.5843149423599243,-0.8690022230148315,0.10949939489364624,-0.05067688226699829,0.24723368883132935,0.08297605812549591
146,0.6662560701370239,0.29567813873291016,0.23865848779678345,0.2014569640159607,0.35352998971939087,0.1284206062555313
147,0.639661967754364,-0.03969216346740723,-0.00024211406707763672,-0.07593560218811035,0.30671757459640503,0.10187588632106781
148,0.6158650517463684,-0.4609866738319397,-0.19252756237983704,-0.2868114709854126,0.2389851212501526,0.10471875965595245
149,0.6307526230812073,-0.14249145984649658,0.039887428283691406,0.023196101188659668,0.2418556809425354,0.13027121126651764
150,0.6180373430252075,-0.5216138362884521,-0.19291910529136658,-0.2017534375190735,0.17064112424850464,0.1077675074338913
151,0.6536765098571777,-0.19816190004348755,0.06988450884819031,0.06782299280166626,0.19926828145980835,0.17123909294605255
152,0.692086398601532,-0.14374887943267822,0.03142186999320984,0.024731874465942383,0.23291724920272827,0.17917723953723907
153,0.6855424046516418,-0.20232689380645752,0.07145291566848755,0.06427019834518433,0.21460896730422974,0.1861145943403244
154,0.677786648273468,-0.6414203643798828,-0.11074322462081909,-0.13280117511749268,0.14650386571884155,0.18594889342784882
155,0.7448777556419373,0.37258660793304443,0.1260778307914734,0.19638043642044067,0.2774558663368225,0.230454221367836
156,0.7077124714851379,-0.04321098327636719,-0.047780513763427734,-0.0372428297996521,0.2384917140007019,0.19109590351581573
157,0.7026867866516113,-0.08912557363510132,0.0014445781707763672,-0.025526762008666992,0.25744372606277466,0.16948510706424713
158,0.728183925151825,-0.00474238395690918,-0.047323912382125854,-0.0938984751701355,0.2777298092842102,0.1911337822675705
159,0.7803768515586853,0.542582631111145,0.0470966100692749,0.045020103454589844,0.33810359239578247,0.2065006047487259
160,0.7431457042694092,0.03184080123901367,-0.05995181202888489,-0.12460130453109741,0.2653549313545227,0.19494368135929108
161,0.7674910426139832,0.10390090942382812,-0.11751514673233032,-0.16846328973770142,0.28575271368026733,0.19605784118175507
162,0.6941530704498291,-0.6884191632270813,-0.018349260091781616,-0.15671604871749878,0.16458660364151,0.16139857470989227
163,0.7284722328186035,-0.3362920880317688,0.1987200379371643,0.11996650695800781,0.18076950311660767,0.20924760401248932
164,0.6839140057563782,-0.8548585176467896,0.07956060767173767,-0.03373044729232788,0.11780327558517456,0.18759538233280182
165,0.7018026113510132,-0.8907747864723206,0.053628355264663696,0.020463407039642334,0.10015648603439331,0.23358528316020966
166,0.7250508069992065,-0.9271542429924011,0.026037931442260742,0.07306671142578125,0.10035860538482666,0.29248929023742676
167,0.8213289976119995,0.28392159938812256,0.11892980337142944,0.30811673402786255,0.21517902612686157,0.30589306354522705
168,0.7645652294158936,-0.5048303604125977,-0.32508501410484314,-0.1267610788345337,0.09386491775512695,0.23948852717876434
169,0.8318139314651489,-0.6908364295959473,-0.23883961141109467,0.0160028338432312,0.06274765729904175,0.31192344427108765
170,0.8848346471786499,0.47209441661834717,-0.10354447364807129,0.27865201234817505,0.15261930227279663,0.34516721963882446
171,0.9267794489860535,0.1272364854812622,-0.3453595042228699,0.0026149749755859375,0.11991912126541138,0.3673582673072815
172,0.845867931842804,-0.2693740725517273,-0.5352113246917725,-0.23466020822525024,0.07427054643630981,0.2990182638168335
173,0.8631048798561096,0.09867680072784424,-0.2998935580253601,0.0017857551574707031,0.12894552946090698,0.3274621367454529
174,0.8907968401908875,0.5571647882461548,-0.09803116321563721,0.170890212059021,0.182728111743927,0.33999717235565186
175,0.8719978928565979,-0.1440785527229309,-0.5709889531135559,-0.35568487644195557,0.0929679274559021,0.315807580947876
176,0.9035996198654175,0.1906346082687378,-0.32719171047210693,-0.08274334669113159,0.1256534457206726,0.35322272777557373
177,0.9458780288696289,0.16516947746276855,-0.3398798704147339,-0.042545855045318604,0.09993159770965576,0.388901948928833
178,1.0093402862548828,0.5613881349563599,-0.14434026181697845,0.20479363203048706,0.11147493124008179,0.42912471294403076
179,0.9780077934265137,-0.23787343502044678,-0.5402032136917114,-0.2715578079223633,0.024572372436523438,0.41648584604263306
180,0.96528160572052,0.07604622840881348,-0.2602199614048004,0.0004436373710632324,0.0773237943649292,0.4111376404762268
181,0.9102036356925964,0.05376458168029785,-0.2380053699016571,0.012729644775390625,0.1136622428894043,0.3114326000213623
182,0.8810644745826721,-0.5411803722381592,-0.31339842081069946,-0.08960485458374023,0.04069364070892334,0.33062130212783813
183,0.8613998889923096,-0.8788358569145203,-0.07132697105407715,0.12000757455825806,-0.005647838115692139,0.35842591524124146
184,0.9325575828552246,0.07764387130737305,0.23300957679748535,0.47059452533721924,0.1328023076057434,0.3777952790260315
185,0.8894940614700317,-0.6300956010818481,-0.21544773876667023,-0.0662347674369812,0.036334872245788574,0.36247003078460693
186,0.8599346876144409,-0.7468447685241699,-0.11728271842002869,-0.006646573543548584,0.025857925415039062,0.36379700899124146
187,0.8739956021308899,-0.4043276607990265,0.12031173706054688,0.2658080458641052,0.05542820692062378,0.38507938385009766
188,0.9477251768112183,0.11438018083572388,0.21011346578598022,0.44744443893432617,0.06828850507736206,0.45714330673217773
189,0.9067825078964233,-0.7943862080574036,-0.14574337005615234,0.08213669061660767,-0.05922198295593262,0.41933780908584595
190,0.8784462213516235,-0.881393313407898,-0.091665118932724,0.14344367384910583,-0.07174068689346313,0.4124090075492859
191,0.886483371257782,-0.05425947904586792,0.3174174427986145,0.5686684250831604,0.047987163066864014,0.41419076919555664
192,0.8606948256492615,-0.8457255363464355,-0.09220829606056213,0.09927582740783691,-0.05389404296875,0.401785671710968
193,0.8438750505447388,-0.903278112411499,-0.10152637958526611,0.17207050323486328,-0.07057332992553711,0.42433053255081177
194,0.8891646862030029,0.24466633796691895,0.02668064832687378,0.4577639698982239,0.03226953744888306,0.41688889265060425
195,0.869724690914154,-0.32072538137435913,-0.5485621690750122,-0.15811294317245483,-0.01920926570892334,0.38596129417419434
196,0.852875828742981,-0.3723473846912384,-0.5031547546386719,-0.1323026418685913,-0.0208016037940979,0.3775481581687927
197,0.8028878569602966,-0.5803514719009399,-0.33254849910736084,-0.02232152223587036,-0.012033164501190186,0.33836692571640015
198,0.8471291661262512,-0.2498002052307129,-0.07143491506576538,0.23832190036773682,0.03445655107498169,0.3906729221343994
199,0.8763859272003174,0.5149027109146118,-0.17274582386016846,0.28496289253234863,0.09100973606109619,0.38602203130722046
200,0.8807671070098877,0.5466463565826416,-0.1637832522392273,0.2503219246864319,0.06538379192352295,0.38997435569763184
201,0.8421587944030762,-0.267677366733551,-0.5692999362945557,-0.1911589503288269,-0.041277170181274414,0.3624306917190552
202,0.8110173940658569,-0.321987509727478,-0.5828878879547119,-0.10117191076278687,-0.07896816730499268,0.3114135265350342
203,0.738490104675293,0.0664205551147461,-0.37593191862106323,0.14946359395980835,-0.010744094848632812,0.20921213924884796
204,0.6962447166442871,-0.47654396295547485,-0.4706045985221863,-1.823902130126953e-05,-0.0445711612701416,0.15781573951244354
205,0.7235198020935059,-0.11161386966705322,-0.20600874722003937,0.2147890329360962,0.013821959495544434,0.20683132112026215
206,0.6887496709823608,-0.4991893768310547,-0.42535772919654846,-0.012953460216522217,-0.03018420934677124,0.15799762308597565
207,0.704453706741333,-0.2941970229148865,-0.07388055324554443,0.3360368311405182,-0.019241034984588623,0.17872540652751923
208,0.7644992470741272,0.37333762645721436,-0.08713901042938232,0.41788095235824585,0.051864564418792725,0.1997707635164261
209,0.7278234362602234,-0.3762511909008026,-0.554293155670166,-0.03998070955276489,-0.10291463136672974,0.18691755831241608
210,0.72499018907547,-0.08593028783798218,-0.2992337644100189,0.28630250692367554,-0.08598333597183228,0.18519581854343414
211,0.7125723958015442,-0.4931616485118866,-0.46301618218421936,0.027555346488952637,-0.10585236549377441,0.15994258224964142
212,0.6825753450393677,-0.7880942225456238,-0.18969957530498505,0.16345557570457458,-0.12959223985671997,0.16197656095027924
213,0.665058434009552,-0.865311861038208,-0.13692893087863922,0.20024040341377258,-0.09510475397109985,0.15363551676273346
214,0.6711956858634949,-0.872536301612854,-0.12687084078788757,0.19602328538894653,-0.09625619649887085,0.17754043638706207
215,0.684333086013794,-0.8839954733848572,-0.10581943392753601,0.1812695562839508,-0.05230897665023804,0.171818807721138
216,0.7588474154472351,0.1430211067199707,0.13632506132125854,0.4946242570877075,0.07467478513717651,0.229683056473732
217,0.7011337280273438,-0.6024442911148071,-0.2972013056278229,-0.005643069744110107,-0.00973433256149292,0.17747531831264496
218,0.7023897767066956,-0.6440566778182983,-0.2586457133293152,0.012154877185821533,-0.013220787048339844,0.1783798187971115
219,0.6795933842658997,-0.9157944321632385,-0.09449127316474915,0.18713101744651794,0.003908932209014893,0.2107207030057907
220,0.6781743168830872,-0.9173237681388855,-0.10886329412460327,0.20803937315940857,-0.0068245530128479,0.1922677606344223
221,0.6637325286865234,-0.9198516011238098,-0.10447880625724792,0.20689347386360168,-0.0036621689796447754,0.18615169823169708
222,0.7161826491355896,-0.11781537532806396,0.2861279845237732,0.6757709980010986,0.10126692056655884,0.19738920032978058
223,0.7488449215888977,0.2250734567642212,0.057965099811553955,0.4482001066207886,0.1379426121711731,0.19995714724063873
224,0.7268383502960205,-0.0944744348526001,-0.17980894446372986,0.14442509412765503,0.1144055724143982,0.1902758628129959
225,0.8085402846336365,0.5135351419448853,-0.12747257947921753,0.24379020929336548,0.16997367143630981,0.254077672958374
226,0.7842221260070801,0.17870473861694336,-0.36871138215065,-0.03138852119445801,0.12052768468856812,0.23920048773288727
227,0.8062260150909424,0.5528436899185181,-0.08356636762619019,0.16838109493255615,0.17277830839157104,0.250563383102417
228,0.8267470598220825,0.5647088289260864,-0.07187092304229736,0.14296144247055054,0.18560951948165894,0.25535088777542114
229,0.8079689145088196,0.23273277282714844,-0.3404487669467926,-0.10681062936782837,0.1197657585144043,0.22581534087657928
230,0.7587183117866516,-0.17539238929748535,-0.5789423584938049,-0.28490883111953735,0.0162084698677063,0.20152859389781952
231,0.7972015738487244,0.5651129484176636,-0.1275731325149536,0.21081501245498657,0.08346277475357056,0.26641666889190674
232,0.763150691986084,-0.19305634498596191,-0.5564332008361816,-0.28191328048706055,-0.007101237773895264,0.23517780005931854
233,0.7597256898880005,-0.23100382089614868,-0.520119309425354,-0.27033066749572754,0.00848299264907837,0.23504270613193512
234,0.7731533646583557,-0.3204144239425659,-0.4663313925266266,-0.21037089824676514,-0.012990832328796387,0.267303466796875
235,0.7974182963371277,0.025081396102905273,-0.2133854329586029,0.042909085750579834,0.033838510513305664,0.285170316696167
236,0.7644986510276794,-0.5153965950012207,-0.31502169370651245,-0.09427529573440552,-0.04211258888244629,0.2664141058921814
237,0.7386380434036255,-0.6613914966583252,-0.22965437173843384,0.019955456256866455,-0.0764201283454895,0.23252539336681366
238,0.8191953897476196,0.37655317783355713,0.02180081605911255,0.31511229276657104,0.05006939172744751,0.28190118074417114
239,0.7271831035614014,-0.8687841892242432,-0.0723986029624939,0.12482947111129761,-0.05117696523666382,0.26124507188796997
240,0.7793803215026855,-0.03630709648132324,0.30225223302841187,0.5755950808525085,0.032945871353149414,0.3055158257484436
