-0.9123011231422424,-0.16915583610534668,0.7121968865394592,-0.39054322242736816,-0.2775649428367615,0.4177941679954529
-0.8679271340370178,0.3267589807510376,0.8347153067588806,-0.21030163764953613,-0.2297663688659668,0.4422175884246826
-0.8846495151519775,0.048157811164855964,0.5462127327919006,-0.5130325555801392,-0.2780954837799072,0.4261966347694397
-0.8421307802200317,0.6687537431716919,0.5924559235572815,-0.42491865158081055,-0.2071884274482727,0.4564228057861328
-0.8658370971679688,0.3318424224853516,0.3529773950576782,-0.7010935544967651,-0.24625641107559204,0.4385876655578613
-0.8490996360778809,0.8204984664916992,0.5079981684684753,-0.5376250743865967,-0.19839191436767575,0.4726753830909729
-0.9140570163726808,-0.04203331470489502,0.1625092625617981,-0.9706943035125732,-0.3007829785346985,0.4371763467788696
-0.9068521857261658,0.357606053352356,0.3735825419425965,-0.7481470108032227,-0.25732368230819697,0.4766061305999756
-0.8728924393653871,0.767121434211731,0.5862324237823486,-0.5452409982681274,-0.2077985405921936,0.5453149676322937
-0.8585070967674255,0.8340204954147339,0.5573034882545471,-0.6022250652313232,-0.19431781768798828,0.5480618476867676
-0.8772936463356018,0.4972550868988037,0.3150146007537842,-0.8760130405426025,-0.2382169961929321,0.5346975326538086
-0.8579269647598267,0.8481658697128296,0.5919091105461121,-0.6523456573486328,-0.1888512372970581,0.5928641557693481
-0.8524043560028076,0.8561915159225464,0.5995335578918457,-0.6684130430221558,-0.19770950078964236,0.6101775169372559
-0.8582631945610046,0.8663579225540161,0.616786777973175,-0.6947067975997925,-0.20216315984725952,0.6303807497024536
-0.9495561122894288,-0.3207996487617493,0.4737716317176819,-0.911107063293457,-0.3133964538574219,0.591893196105957
-0.9027302265167236,0.4903322458267212,0.8830665946006775,-0.4677015542984009,-0.22620052099227905,0.6576552987098694
-0.9358275532722472,0.1529172658920288,0.6532533764839172,-0.7538903951644897,-0.2569175958633423,0.6408213376998901
-1.0030306577682495,-0.5862129926681519,0.6707243323326111,-0.7496474981307983,-0.3325444459915161,0.5734938979148865
-0.9903532862663268,-0.20969384908676147,0.8812392354011536,-0.4911738634109497,-0.3131113648414612,0.602517306804657
-0.9664451479911804,0.29551398754119873,1.0294780731201172,-0.34565138816833496,-0.25842106342315674,0.6435314416885376
-1.0209580659866333,-0.5285420417785645,0.6397480368614197,-0.789124608039856,-0.3518027663230896,0.5910943150520325
-1.0233876705169678,-0.5797971487045288,0.6790784001350403,-0.7616145610809326,-0.3412132263183594,0.5831472873687744
-1.0019006729125977,-0.2441360950469971,0.9321429133415222,-0.4996799230575562,-0.29218584299087524,0.6143994331359863
-0.9605550169944764,0.29120779037475586,1.043945550918579,-0.3580716848373413,-0.24551302194595334,0.6501564383506775
-0.9599400162696838,0.32468271255493164,1.0255773067474363,-0.3856593370437622,-0.24463677406311035,0.6596783995628357
